"paperID"	"obsID"	"measCat"	"n1i"	"m1i"	"sd1i"	"n2i"	"m2i"	"sd2i"	"measQuality"	"ecosystCat"	"studyType"	"InvNfix"	"NatNfix"	"Nfix"	"invGenera"	"traitCat"	"InvArea_qualRank"	"InvArea_cwm"	"InvSpInvArea_qualRank"	"InvSpInvArea_cwm"	"NatArea_qualRank"	"NatArea_cwm"	"CWMDiff_cwm"	"CWMDiff2_cwm"	"yi"	"vi"	"CWMDiff_qualRank"	"CWMDiff2_qualRank"	"sourceOverlap"
"1077"	148	148.13	"toti"	10	7.45	7.30486139498896	10	3.07	2.97254100055828	"NoAgg.Conv"	"grassland"	"field expt addition"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Hordeum"	"percN"	2	3.572	2	3.572	0	NA	NA	NA	0.752158871471593	0.214143574198336	2	2	"NewPaper"
"1078"	148	148.14	"toti"	10	7.45	7.30486139498896	10	6.92	5.81859089470982	"NoAgg.Conv"	"grassland"	"field expt addition"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Hordeum"	"cn"	2	19.12544	2	19.12544	1	27.98844	-8.863	-8.863	0.0768591342111362	0.200147683162792	3	3	"NewPaper"
"1079"	148	148.14	"toti"	10	7.45	7.30486139498896	10	6.92	5.81859089470982	"NoAgg.Conv"	"grassland"	"field expt addition"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Hordeum"	"percN"	2	3.572	2	3.572	1	1.63825	1.93375	1.93375	0.0768591342111362	0.200147683162792	3	3	"NewPaper"
"1080"	148	148.15	"toti"	10	7.45	7.30486139498896	10	14.8	17.8352460033497	"NoAgg.Conv"	"grassland"	"field expt addition"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Hordeum"	"cn"	2	19.12544	2	19.12544	1	27.98844	-8.863	-8.863	-0.516479699603972	0.206668782002575	3	3	"NewPaper"
"1081"	148	148.15	"toti"	10	7.45	7.30486139498896	10	14.8	17.8352460033497	"NoAgg.Conv"	"grassland"	"field expt addition"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Hordeum"	"percN"	2	3.572	2	3.572	1	1.63825	1.93375	1.93375	-0.516479699603972	0.206668782002575	3	3	"NewPaper"
"1082"	148	148.16	"toti"	10	3.77	1.77087548969429	10	10.2	14.1670039175543	"NoAgg.Conv"	"grassland"	"field expt addition"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Lamarckia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.609939076808926	0.209300641935463	NA	NA	"NewPaper"
"1083"	148	148.17	"toti"	10	3.77	1.77087548969429	10	6.35	7.33648417159064	"NoAgg.Conv"	"grassland"	"field expt addition"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Lamarckia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.462972191820621	0.20535858125998	NA	NA	"NewPaper"
"1084"	148	148.18	"toti"	10	3.77	1.77087548969429	10	3.07	2.97254100055828	"NoAgg.Conv"	"grassland"	"field expt addition"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Lamarckia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.273990103494974	0.20187676442033	NA	NA	"NewPaper"
"1085"	148	148.19	"toti"	10	3.77	1.77087548969429	10	6.92	5.81859089470982	"NoAgg.Conv"	"grassland"	"field expt addition"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Lamarckia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.701417889185963	0.212299676381752	NA	NA	"NewPaper"
"1086"	148	148.2	"toti"	10	3.77	1.77087548969429	10	14.8	17.8352460033497	"NoAgg.Conv"	"grassland"	"field expt addition"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Lamarckia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.833462956213434	0.217366512484501	NA	NA	"NewPaper"
"1087"	148	148.21	"toti"	10	14.4	16.601957715884	10	10.2	14.1670039175543	"NoAgg.Conv"	"grassland"	"field expt addition"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Polypogon"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.260624938179687	0.201698133960029	NA	NA	"NewPaper"
"1088"	148	148.22	"toti"	10	14.4	16.601957715884	10	6.35	7.33648417159064	"NoAgg.Conv"	"grassland"	"field expt addition"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Polypogon"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.600650681320512	0.20901953102427	NA	NA	"NewPaper"
"1089"	148	148.23	"toti"	10	14.4	16.601957715884	10	3.07	2.97254100055828	"NoAgg.Conv"	"grassland"	"field expt addition"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Polypogon"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.909784920333663	0.220692715031663	NA	NA	"NewPaper"
"1090"	148	148.24	"toti"	10	14.4	16.601957715884	10	6.92	5.81859089470982	"NoAgg.Conv"	"grassland"	"field expt addition"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Polypogon"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.575843929109432	0.208289905767305	NA	NA	"NewPaper"
"1091"	148	148.25	"toti"	10	14.4	16.601957715884	10	14.8	17.8352460033497	"NoAgg.Conv"	"grassland"	"field expt addition"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Vulpia"	"cn"	1	27.98844	1	27.98844	1	27.98844	0	0	-0.0222325345903965	0.200012357139858	2	2	"NewPaper"
"1092"	148	148.25	"toti"	10	14.4	16.601957715884	10	14.8	17.8352460033497	"NoAgg.Conv"	"grassland"	"field expt addition"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Vulpia"	"percN"	1	1.63825	1	1.63825	1	1.63825	0	0	-0.0222325345903965	0.200012357139858	2	2	"NewPaper"
"1093"	148	148.26	"toti"	10	3.5	1.51789327688082	10	10.2	14.1670039175543	"NoAgg.Conv"	"grassland"	"field expt addition"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Vulpia"	"cn"	1	27.98844	1	27.98844	0	NA	NA	NA	-0.636851853130012	0.210139507070878	1	1	"NewPaper"
"1094"	148	148.26	"toti"	10	3.5	1.51789327688082	10	10.2	14.1670039175543	"NoAgg.Conv"	"grassland"	"field expt addition"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Vulpia"	"percN"	1	1.63825	1	1.63825	1	2.39	-0.75175	-0.75175	-0.636851853130012	0.210139507070878	2	2	"NewPaper"
"1095"	148	148.27	"toti"	10	3.5	1.51789327688082	10	6.35	7.33648417159064	"NoAgg.Conv"	"grassland"	"field expt addition"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Vulpia"	"cn"	1	27.98844	1	27.98844	0	NA	NA	NA	-0.515199303014114	0.206635758045656	1	1	"NewPaper"
"1096"	148	148.27	"toti"	10	3.5	1.51789327688082	10	6.35	7.33648417159064	"NoAgg.Conv"	"grassland"	"field expt addition"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Vulpia"	"percN"	1	1.63825	1	1.63825	1	2.7033333	-1.0650833	-1.0650833	-0.515199303014114	0.206635758045656	2	2	"NewPaper"
"1097"	148	148.28	"toti"	10	3.5	1.51789327688082	10	3.07	2.97254100055828	"NoAgg.Conv"	"grassland"	"field expt addition"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Vulpia"	"cn"	1	27.98844	1	27.98844	0	NA	NA	NA	0.174480159928578	0.200761083155218	1	1	"NewPaper"
"1098"	148	148.28	"toti"	10	3.5	1.51789327688082	10	3.07	2.97254100055828	"NoAgg.Conv"	"grassland"	"field expt addition"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Vulpia"	"percN"	1	1.63825	1	1.63825	0	NA	NA	NA	0.174480159928578	0.200761083155218	1	1	"NewPaper"
"1099"	148	148.29	"toti"	10	3.5	1.51789327688082	10	6.92	5.81859089470982	"NoAgg.Conv"	"grassland"	"field expt addition"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Vulpia"	"cn"	1	27.98844	1	27.98844	1	27.98844	0	0	-0.770250671561242	0.214832152426014	2	2	"NewPaper"
"1100"	148	148.29	"toti"	10	3.5	1.51789327688082	10	6.92	5.81859089470982	"NoAgg.Conv"	"grassland"	"field expt addition"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Vulpia"	"percN"	1	1.63825	1	1.63825	1	1.63825	0	0	-0.770250671561242	0.214832152426014	2	2	"NewPaper"
"1101"	148	148.3	"toti"	10	3.5	1.51789327688082	10	14.8	17.8352460033497	"NoAgg.Conv"	"grassland"	"field expt addition"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Vulpia"	"cn"	1	27.98844	1	27.98844	1	27.98844	0	0	-0.854972961242945	0.218274469111413	2	2	"NewPaper"
"1102"	148	148.3	"toti"	10	3.5	1.51789327688082	10	14.8	17.8352460033497	"NoAgg.Conv"	"grassland"	"field expt addition"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Vulpia"	"percN"	1	1.63825	1	1.63825	1	1.63825	0	0	-0.854972961242945	0.218274469111413	2	2	"NewPaper"
"1103"	156	156.01	"nminz"	5	5.68	3.30938060669969	5	4.48	5.56780926397448	"NoAgg.Conv"	"forest"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Fallopia"	"cn"	4	35.5863993559685	4	NA	4	29.6912170492558	5.8951823067127	NA	0.236517002950577	0.402797014634236	8	8	"NewPaper"
"1104"	156	156.01	"nminz"	5	5.68	3.30938060669969	5	4.48	5.56780926397448	"NoAgg.Conv"	"forest"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Fallopia"	"percN"	4	1.42333333333333	4	NA	4	1.63	-0.20666666666667	NA	0.236517002950577	0.402797014634236	8	8	"NewPaper"
"1105"	156	156.01	"soiln"	5	0.17	0.0670820393249937	5	0.17	0.0894427190999916	"NoAgg.NoConv"	"forest"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Fallopia"	"cn"	4	35.5863993559685	4	NA	4	29.6912170492558	5.8951823067127	NA	0	0.4	8	8	"NewPaper"
"1106"	156	156.01	"soiln"	5	0.17	0.0670820393249937	5	0.17	0.0894427190999916	"NoAgg.NoConv"	"forest"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Fallopia"	"percN"	4	1.42333333333333	4	NA	4	1.63	-0.20666666666667	NA	0	0.4	8	8	"NewPaper"
"1107"	156	156.01	"soilcn"	5	64.1176470588235	5.57293864508379	5	59.1764705882353	8.07475544086372	"Agg.Conv"	"forest"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Fallopia"	"cn"	4	35.5863993559685	4	NA	4	29.6912170492558	5.8951823067127	NA	0.642937878487992	0.420668455779732	8	8	"NewPaper"
"1108"	156	156.01	"soilcn"	5	64.1176470588235	5.57293864508379	5	59.1764705882353	8.07475544086372	"Agg.Conv"	"forest"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Fallopia"	"percN"	4	1.42333333333333	4	NA	4	1.63	-0.20666666666667	NA	0.642937878487992	0.420668455779732	8	8	"NewPaper"
"1109"	156	156.01	"nitrif"	5	5.09	7.20013888754932	5	4.11	5.70197334262446	"NoAgg.Conv"	"forest"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Fallopia"	"cn"	4	35.5863993559685	4	NA	4	29.6912170492558	5.8951823067127	NA	0.136217213525493	0.400927756463033	8	8	"NewPaper"
"1110"	156	156.01	"nitrif"	5	5.09	7.20013888754932	5	4.11	5.70197334262446	"NoAgg.Conv"	"forest"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Fallopia"	"percN"	4	1.42333333333333	4	NA	4	1.63	-0.20666666666667	NA	0.136217213525493	0.400927756463033	8	8	"NewPaper"
"1111"	156	156.01	"ammonif"	5	0.58	0.782623792124926	5	0.36	0.156524758424985	"NoAgg.Conv"	"forest"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Fallopia"	"cn"	4	35.5863993559685	4	NA	4	29.6912170492558	5.8951823067127	NA	0.351894929273948	0.406191502062436	8	8	"NewPaper"
"1112"	156	156.01	"ammonif"	5	0.58	0.782623792124926	5	0.36	0.156524758424985	"NoAgg.Conv"	"forest"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Fallopia"	"percN"	4	1.42333333333333	4	NA	4	1.63	-0.20666666666667	NA	0.351894929273948	0.406191502062436	8	8	"NewPaper"
"1113"	159	159.01	"soiln"	4	1.57	0.38	4	1.21	0.38	"NoAgg.NoConv"	"shrubland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Bromus"	"cn"	4	71.591	4	26.05251	4	46.591	25	-20.53849	0.822909493731234	0.542323752179562	8	8	"NewPaper"
"1114"	159	159.01	"soiln"	4	1.57	0.38	4	1.21	0.38	"NoAgg.NoConv"	"shrubland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Bromus"	"littercn"	4	21.2	4	NA	4	21.3	-0.100000000000001	NA	0.822909493731234	0.542323752179562	8	8	"NewPaper"
"1115"	159	159.01	"soiln"	4	1.57	0.38	4	1.21	0.38	"NoAgg.NoConv"	"shrubland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Bromus"	"litterpercN"	4	NA	4	NA	4	NA	NA	NA	0.822909493731234	0.542323752179562	8	8	"NewPaper"
"1116"	159	159.01	"soiln"	4	1.57	0.38	4	1.21	0.38	"NoAgg.NoConv"	"shrubland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Bromus"	"percN"	4	0.671	4	2.201935	4	0.964	-0.293	1.237935	0.822909493731234	0.542323752179562	8	8	"NewPaper"
"1117"	159	159.01	"nh"	4	1.66	0.4	4	1.32	0.4	"NoAgg.NoConv"	"shrubland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Bromus"	"cn"	4	71.591	4	26.05251	4	46.591	25	-20.53849	0.738332684653301	0.534070947076709	8	8	"NewPaper"
"1118"	159	159.01	"nh"	4	1.66	0.4	4	1.32	0.4	"NoAgg.NoConv"	"shrubland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Bromus"	"littercn"	4	21.2	4	NA	4	21.3	-0.100000000000001	NA	0.738332684653301	0.534070947076709	8	8	"NewPaper"
"1119"	159	159.01	"nh"	4	1.66	0.4	4	1.32	0.4	"NoAgg.NoConv"	"shrubland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Bromus"	"litterpercN"	4	NA	4	NA	4	NA	NA	NA	0.738332684653301	0.534070947076709	8	8	"NewPaper"
"1120"	159	159.01	"nh"	4	1.66	0.4	4	1.32	0.4	"NoAgg.NoConv"	"shrubland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Bromus"	"percN"	4	0.671	4	2.201935	4	0.964	-0.293	1.237935	0.738332684653301	0.534070947076709	8	8	"NewPaper"
"1121"	159	159.01	"no"	4	3.7	0.44	4	2	0.44	"NoAgg.NoConv"	"shrubland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Bromus"	"cn"	4	71.591	4	26.05251	4	46.591	25	-20.53849	3.35605765751501	1.20394518753532	8	8	"NewPaper"
"1122"	159	159.01	"no"	4	3.7	0.44	4	2	0.44	"NoAgg.NoConv"	"shrubland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Bromus"	"littercn"	4	21.2	4	NA	4	21.3	-0.100000000000001	NA	3.35605765751501	1.20394518753532	8	8	"NewPaper"
"1123"	159	159.01	"no"	4	3.7	0.44	4	2	0.44	"NoAgg.NoConv"	"shrubland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Bromus"	"litterpercN"	4	NA	4	NA	4	NA	NA	NA	3.35605765751501	1.20394518753532	8	8	"NewPaper"
"1124"	159	159.01	"no"	4	3.7	0.44	4	2	0.44	"NoAgg.NoConv"	"shrubland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Bromus"	"percN"	4	0.671	4	2.201935	4	0.964	-0.293	1.237935	3.35605765751501	1.20394518753532	8	8	"NewPaper"
"1125"	159	159.01	"soilcn"	4	10.4	NA	4	10.7	NA	"NoAgg.NoConv"	"shrubland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Bromus"	"cn"	4	71.591	4	26.05251	4	46.591	25	-20.53849	NA	NA	8	8	"NewPaper"
"1126"	159	159.01	"soilcn"	4	10.4	NA	4	10.7	NA	"NoAgg.NoConv"	"shrubland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Bromus"	"littercn"	4	21.2	4	NA	4	21.3	-0.100000000000001	NA	NA	NA	8	8	"NewPaper"
"1127"	159	159.01	"soilcn"	4	10.4	NA	4	10.7	NA	"NoAgg.NoConv"	"shrubland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Bromus"	"litterpercN"	4	NA	4	NA	4	NA	NA	NA	NA	NA	8	8	"NewPaper"
"1128"	159	159.01	"soilcn"	4	10.4	NA	4	10.7	NA	"NoAgg.NoConv"	"shrubland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Bromus"	"percN"	4	0.671	4	2.201935	4	0.964	-0.293	1.237935	NA	NA	8	8	"NewPaper"
"1129"	159	159.02	"soilcn"	4	10.6	NA	4	10.7	NA	"NoAgg.NoConv"	"shrubland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Agropyron"	"cn"	4	71.591	4	17.22434	4	43.939	27.652	-26.71466	NA	NA	8	8	"NewPaper"
"1130"	159	159.02	"soilcn"	4	10.6	NA	4	10.7	NA	"NoAgg.NoConv"	"shrubland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Agropyron"	"littercn"	4	29.7	4	NA	4	21.3	8.4	NA	NA	NA	8	8	"NewPaper"
"1131"	159	159.02	"soilcn"	4	10.6	NA	4	10.7	NA	"NoAgg.NoConv"	"shrubland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Agropyron"	"litterpercN"	4	NA	4	NA	4	NA	NA	NA	NA	NA	8	8	"NewPaper"
"1132"	159	159.02	"soilcn"	4	10.6	NA	4	10.7	NA	"NoAgg.NoConv"	"shrubland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Agropyron"	"percN"	4	0.671	4	2.3159029	4	1.021	-0.35	1.2949029	NA	NA	8	8	"NewPaper"
"1133"	159	159.02	"no"	4	2.61	0.44	4	2	0.44	"NoAgg.NoConv"	"shrubland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Agropyron"	"cn"	4	71.591	4	17.22434	4	43.939	27.652	-26.71466	1.20423245357891	0.590635987640793	8	8	"NewPaper"
"1134"	159	159.02	"no"	4	2.61	0.44	4	2	0.44	"NoAgg.NoConv"	"shrubland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Agropyron"	"littercn"	4	29.7	4	NA	4	21.3	8.4	NA	1.20423245357891	0.590635987640793	8	8	"NewPaper"
"1135"	159	159.02	"no"	4	2.61	0.44	4	2	0.44	"NoAgg.NoConv"	"shrubland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Agropyron"	"litterpercN"	4	NA	4	NA	4	NA	NA	NA	1.20423245357891	0.590635987640793	8	8	"NewPaper"
"1136"	159	159.02	"no"	4	2.61	0.44	4	2	0.44	"NoAgg.NoConv"	"shrubland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Agropyron"	"percN"	4	0.671	4	2.3159029	4	1.021	-0.35	1.2949029	1.20423245357891	0.590635987640793	8	8	"NewPaper"
"1137"	159	159.02	"soiln"	4	1.37	0.38	4	1.21	0.38	"NoAgg.NoConv"	"shrubland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Agropyron"	"cn"	4	71.591	4	17.22434	4	43.939	27.652	-26.71466	0.365737552769437	0.508360247344111	8	8	"NewPaper"
"1138"	159	159.02	"soiln"	4	1.37	0.38	4	1.21	0.38	"NoAgg.NoConv"	"shrubland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Agropyron"	"littercn"	4	29.7	4	NA	4	21.3	8.4	NA	0.365737552769437	0.508360247344111	8	8	"NewPaper"
"1139"	159	159.02	"soiln"	4	1.37	0.38	4	1.21	0.38	"NoAgg.NoConv"	"shrubland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Agropyron"	"litterpercN"	4	NA	4	NA	4	NA	NA	NA	0.365737552769437	0.508360247344111	8	8	"NewPaper"
"1140"	159	159.02	"soiln"	4	1.37	0.38	4	1.21	0.38	"NoAgg.NoConv"	"shrubland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Agropyron"	"percN"	4	0.671	4	2.3159029	4	1.021	-0.35	1.2949029	0.365737552769437	0.508360247344111	8	8	"NewPaper"
"1141"	159	159.02	"nh"	4	1.56	0.4	4	1.32	0.4	"NoAgg.NoConv"	"shrubland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Agropyron"	"cn"	4	71.591	4	17.22434	4	43.939	27.652	-26.71466	0.521176012696448	0.516976527263135	8	8	"NewPaper"
"1142"	159	159.02	"nh"	4	1.56	0.4	4	1.32	0.4	"NoAgg.NoConv"	"shrubland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Agropyron"	"littercn"	4	29.7	4	NA	4	21.3	8.4	NA	0.521176012696448	0.516976527263135	8	8	"NewPaper"
"1143"	159	159.02	"nh"	4	1.56	0.4	4	1.32	0.4	"NoAgg.NoConv"	"shrubland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Agropyron"	"litterpercN"	4	NA	4	NA	4	NA	NA	NA	0.521176012696448	0.516976527263135	8	8	"NewPaper"
"1144"	159	159.02	"nh"	4	1.56	0.4	4	1.32	0.4	"NoAgg.NoConv"	"shrubland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Agropyron"	"percN"	4	0.671	4	2.3159029	4	1.021	-0.35	1.2949029	0.521176012696448	0.516976527263135	8	8	"NewPaper"
"1145"	161	161.01	"nminz"	5	0.273	0.10509519494249	5	0.069	0.0357770876399966	"NoAgg.Conv"	"forest"	"field expt removal"	"N-fixing"	"N-fixers present"	"Invasive and resident N-fixers"	"Robinia"	"littercn"	2	37.55116	2	37.55116	0	85.307955	-47.756795	-47.756795	2.34583114277661	0.675146187521031	2	2	"NewPaper"
"1146"	161	161.01	"nminz"	5	0.273	0.10509519494249	5	0.069	0.0357770876399966	"NoAgg.Conv"	"forest"	"field expt removal"	"N-fixing"	"N-fixers present"	"Invasive and resident N-fixers"	"Robinia"	"percN"	2	3.5275	2	3.5275	1	1.7036375	1.8238625	1.8238625	2.34583114277661	0.675146187521031	3	3	"NewPaper"
"1147"	161	161.01	"som"	5	7.37	2.23606797749979	5	2.64	1.31928010672488	"NoAgg.NoConv"	"forest"	"field expt removal"	"N-fixing"	"N-fixers present"	"Invasive and resident N-fixers"	"Robinia"	"littercn"	2	37.55116	2	37.55116	0	85.307955	-47.756795	-47.756795	2.32581479249218	0.670470722448771	2	2	"NewPaper"
"1148"	161	161.01	"som"	5	7.37	2.23606797749979	5	2.64	1.31928010672488	"NoAgg.NoConv"	"forest"	"field expt removal"	"N-fixing"	"N-fixers present"	"Invasive and resident N-fixers"	"Robinia"	"percN"	2	3.5275	2	3.5275	1	1.7036375	1.8238625	1.8238625	2.32581479249218	0.670470722448771	3	3	"NewPaper"
"1149"	161	161.01	"nitrif"	5	2.498	0.652931849429939	5	0.647	0.480754615162455	"NoAgg.Conv"	"forest"	"field expt removal"	"N-fixing"	"N-fixers present"	"Invasive and resident N-fixers"	"Robinia"	"littercn"	2	37.55116	2	37.55116	0	85.307955	-47.756795	-47.756795	2.91431673034006	0.824662100237	2	2	"NewPaper"
"1150"	161	161.01	"nitrif"	5	2.498	0.652931849429939	5	0.647	0.480754615162455	"NoAgg.Conv"	"forest"	"field expt removal"	"N-fixing"	"N-fixers present"	"Invasive and resident N-fixers"	"Robinia"	"percN"	2	3.5275	2	3.5275	1	1.7036375	1.8238625	1.8238625	2.91431673034006	0.824662100237	3	3	"NewPaper"
"1151"	161	161.01	"soiln"	5	2.449	0.675292529204936	5	0.634	0.449449663477458	"NoAgg.NoConv"	"forest"	"field expt removal"	"N-fixing"	"N-fixers present"	"Invasive and resident N-fixers"	"Robinia"	"littercn"	2	37.55116	2	37.55116	0	85.307955	-47.756795	-47.756795	2.85637666574611	0.807944382830944	2	2	"NewPaper"
"1152"	161	161.01	"soiln"	5	2.449	0.675292529204936	5	0.634	0.449449663477458	"NoAgg.NoConv"	"forest"	"field expt removal"	"N-fixing"	"N-fixers present"	"Invasive and resident N-fixers"	"Robinia"	"percN"	2	3.5275	2	3.5275	1	1.7036375	1.8238625	1.8238625	2.85637666574611	0.807944382830944	3	3	"NewPaper"
"1153"	161	161.02	"nminz"	5	0.273	0.10509519494249	5	0.085	0.0335410196624968	"NoAgg.Conv"	"forest"	"field expt removal"	"N-fixing"	"N-fixers present"	"Invasive and resident N-fixers"	"Robinia"	"littercn"	2	37.55116	2	37.55116	0	85.307955	-47.756795	-47.756795	2.17556770970922	0.636654742976471	2	2	"NewPaper"
"1154"	161	161.02	"nminz"	5	0.273	0.10509519494249	5	0.085	0.0335410196624968	"NoAgg.Conv"	"forest"	"field expt removal"	"N-fixing"	"N-fixers present"	"Invasive and resident N-fixers"	"Robinia"	"percN"	2	3.5275	2	3.5275	1	1.7036375	1.8238625	1.8238625	2.17556770970922	0.636654742976471	3	3	"NewPaper"
"1155"	161	161.02	"soiln"	5	2.449	0.675292529204936	5	0.763	0.32199378875997	"NoAgg.NoConv"	"forest"	"field expt removal"	"N-fixing"	"N-fixers present"	"Invasive and resident N-fixers"	"Robinia"	"littercn"	2	37.55116	2	37.55116	0	85.307955	-47.756795	-47.756795	2.87700065639819	0.813856638845781	2	2	"NewPaper"
"1156"	161	161.02	"soiln"	5	2.449	0.675292529204936	5	0.763	0.32199378875997	"NoAgg.NoConv"	"forest"	"field expt removal"	"N-fixing"	"N-fixers present"	"Invasive and resident N-fixers"	"Robinia"	"percN"	2	3.5275	2	3.5275	1	1.7036375	1.8238625	1.8238625	2.87700065639819	0.813856638845781	3	3	"NewPaper"
"1157"	161	161.02	"som"	5	7.37	2.23606797749979	5	2.83	1.00623058987491	"NoAgg.NoConv"	"forest"	"field expt removal"	"N-fixing"	"N-fixers present"	"Invasive and resident N-fixers"	"Robinia"	"littercn"	2	37.55116	2	37.55116	0	85.307955	-47.756795	-47.756795	2.36367821387918	0.679348734938353	2	2	"NewPaper"
"1158"	161	161.02	"som"	5	7.37	2.23606797749979	5	2.83	1.00623058987491	"NoAgg.NoConv"	"forest"	"field expt removal"	"N-fixing"	"N-fixers present"	"Invasive and resident N-fixers"	"Robinia"	"percN"	2	3.5275	2	3.5275	1	1.7036375	1.8238625	1.8238625	2.36367821387918	0.679348734938353	3	3	"NewPaper"
"1159"	161	161.02	"nitrif"	5	2.498	0.652931849429939	5	0.697	0.42708898370246	"NoAgg.Conv"	"forest"	"field expt removal"	"N-fixing"	"N-fixers present"	"Invasive and resident N-fixers"	"Robinia"	"littercn"	2	37.55116	2	37.55116	0	85.307955	-47.756795	-47.756795	2.94688499743882	0.834206559406499	2	2	"NewPaper"
